"source_id","audio_relpath","transcript","source_reference","usage_rights","speaker","scene","notes"
"tohsakarin_53a203153b1d8f2f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_107.ogg","靠原本加转换的魔术特性我可以在宝石里预存魔力用来抵消袭击者的魔术就像汽车的安全气囊","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_107.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_80da45500a30878c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_108.ogg","哎，果然……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_108.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_efbe5f472bccfc5d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_109.ogg","宝石已经被人为破坏，不能作为魔术礼装使用了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_109.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_a19422d9505be16b","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_110.ogg","但该难过的是伊什塔尔。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_110.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_f38eb0e0581c5f22","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_111.ogg","身为幻造生命神性反成了他的镣亢要想维系自己的存在他需要的愿力比通常幻造种要多得多堪称天文数字","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_111.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_4dffcee886dd4345","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_112.ogg","以至于，她连如此微弱的力量都不能放过——这枚破碎的宝石，就是她步入穷途末路的证明。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_112.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.944; review_required=true"
"tohsakarin_f4b794f2029c9cf4","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_113.ogg","我不知道啊，怎么回事？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_113.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=contains; confidence=0.900; review_required=false"
"tohsakarin_a2f653f7249423c0","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_114_f.ogg","…学校里有从者！{NICKNAME}，我们快去看看！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_114_f.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_98b0319a36287bdf","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_114_m.ogg","…学校里有从者！{NICKNAME}，我们快去看看！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_114_m.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_a48a41013c02dad6","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_115.ogg","篮球场…？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_115.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_14ce6f0a084f2039","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_116.ogg","千万小心，前方有很多人……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_116.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_8fab151248cbd9b8","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_117.ogg","cber太好了总算有个能正常沟通的从者了","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_117.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_15f8531bb2d110f3","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_118.ogg","他没有伤害你们吧","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_118.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.875; review_required=true"
"tohsakarin_94712123f65ec6ea","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_119.ogg","他已经被抢走了吗","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_119.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.875; review_required=true"
"tohsakarin_191a8178baeba6fa","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_120.ogg","你们两个……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_120.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_6e8fb36f3bec44c3","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_121.ogg","<size=36>吵——死——了——！</size>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_121.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_043b8589c7b4f72c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_122.ogg","所以，结束了？我认识的金闪闪居然就为切磋亲自跑了一趟？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_122.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_731f9f80e9516bfd","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_123.ogg","怎么就要出征了？距离决战还有几天……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_123.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_35cb5390bdbaf3d7","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_125.ogg","至此，七对主从，十四位英雄全部现身。对抗神明的英雄已尽数集结。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_125.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.963; review_required=true"
"tohsakarin_b537e5aaab9cd470","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_126.ogg","出人意料的是，向来玩世不恭的王也亲自出马……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_126.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.947; review_required=true"
"tohsakarin_36f53fa2683cf1f1","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_127.ogg","「乌鲁克的大杯」——王将亲自用它召开酒宴，为决战壮行。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_127.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.905; review_required=true"
"tohsakarin_a0e4513655382f72","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_128.ogg","居然在事务所摆酒宴…真不知道他要整什么花活。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_128.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_263dc32e14e92dbb","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_129.ogg","酒宴过后，应该就是决战了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_129.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.957; review_required=true"
"tohsakarin_94c9af43c2f066d9","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_130.ogg","无论决战还是战前会议，都让我们以最完美的姿态全力以赴吧！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_130.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_130c554c06504958","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_131.ogg","当然，无论决战还是战前会议，都要以最完美的姿态全力以赴！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_131.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_7d9663317ab4efdf","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_132.ogg","啊！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_132.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_27eb813af9874a76","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_133.ogg","看来我们在想同一件事啊吉尔伽美什强大如伊什塔尔也一样害怕失去这来之不易的幻造生命所以他才需要圣杯以真正的神明之姿长存于世","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_133.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.870; review_required=true"
"tohsakarin_d1610f224461b2e5","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_134.ogg","<color=#dbc291ff>…一段故事落幕后，一切物质的得失相抵之后，仿佛凭空诞生的存在。</color>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_134.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_235b55294c21b614","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_135.ogg","但——","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_135.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_d036e31099df478b","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_136.ogg","请不要为有这样的念头苛责自己。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_136.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_76eef11a159f1bc2","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_137.ogg","<想让他人看到美好未来的愿望，肯定没有错。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_137.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.919; review_required=true"
"tohsakarin_e0ee5f84ed330bc1","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_138.ogg","虽然现在的我还无法完全认同这个观点…但，曾有一个人这样对我说过。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_138.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_87dc858e692097c0","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_139.ogg","一条能让更多人微笑——哪怕是微笑着分别——那一定不是错误的道路。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_139.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_e684a1b6da41f210","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_140.ogg","…现在，该聊聊如何对抗伊什塔尔了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_140.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.929; review_required=true"
"tohsakarin_6841fbae96e20f91","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_141.ogg","嗯多亏了霞蝶和波里西亚小姐啊还有吉尔伽美什","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_141.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.780; review_required=true"
"tohsakarin_35894195f65bc8cc","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_144.ogg","英雄王，如果向你的大杯里注入魔力，能重新进行主从指定，把全部令咒集于一身么？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_144.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.941; review_required=true"
"tohsakarin_a46d5b8d17f83c9d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_145.ogg","嗯魔力不是艳力只是复制另一场幻造圣杯战争没有任何意义受制于同样的规则凡人想要击败神明可能性微乎其微","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_145.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.876; review_required=true"
"tohsakarin_47023d84e6af4e9a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_146.ogg","所以我们必须制定自己的规则对自己有利的规则一场属于魔术师的真正的圣杯战争","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_146.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_f49aef7dde926be3","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_147.ogg","毕竟，魔术师就是一群妄想{RUBY_B#抵达根源}创造新秩序{RUBY_E#}，僭越神明的狂人哪。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_147.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.939; review_required=true"
"tohsakarin_9a5fb175affee0a8","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_148.ogg","我已经下定决心了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_148.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_f371cb6c3411c1e9","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_149.ogg","就像伊什塔尔下冥界的神话：就算财宝首饰被剥个精光，那再一件一件亲手夺回来，不就是了？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_149.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.921; review_required=true"
"tohsakarin_6269af81e2740bc7","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_150.ogg","正是因为坚信什么都不会失去，我才一路走到了这里。接下来的路，我也会一如既往——","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_150.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_0cbe8d8b6145f93e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_151.ogg","哪怕这条路通向地狱，我也会一直、一直走下去。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_151.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_66f99b938fd932e1","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_152.ogg","才不要，也太暴力了！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_152.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_b92a419a97c76960","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_153.ogg","不过，大杯我们还是收下了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_153.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_caa64f619efa9e33","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_154.ogg","——毕竟","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_154.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_45b91d69dfa52b2a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_155.ogg","接下来，就是作战的核心了——","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_155.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.957; review_required=true"
"tohsakarin_7b151012760e77a6","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_156_f.ogg","有关他的宝具","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_156_f.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_602a6e5da52cbeb1","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_156_m.ogg","有关他的宝具","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_156_m.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_082ea179b3e0d21c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_157.ogg","来到这里以后，我确实失去了许多。但，我也同样收获了许多。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_157.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_b7aea92708940c00","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_158_f.ogg","与他缔结主从契约与曾经的劲敌友人甚至另一个自己重逢和大家一起为了同一个目标四处奔走为我们以行和将行的旅途把酒言欢","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_158_f.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.821; review_required=true"
"tohsakarin_ad6886ca1a28641f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_158_m.ogg","与他缔结主从契约与曾经的劲敌友人甚至另一个自己重逢和大家一起为了同一个目标四处奔走为我们以行和将行的旅途把酒言欢","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_158_m.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.821; review_required=true"
"tohsakarin_55d23d4725493f16","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_159.ogg","最重要的是我们曾对彼此一无所知变成了能向对方敞开心扉的存在如果没有我这位可靠的从者只靠我一个人是绝对无法一步步走在这里的","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_159.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=asr_fallback; match=fuzzy; confidence=0.816; review_required=true"
"tohsakarin_5cfb7f0e4377c05f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_161.ogg","虽然没人知道这件武装的真相究竟如何……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_161.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.971; review_required=true"
"tohsakarin_f2717128cf1319d8","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_162.ogg","但，只要能够作为宝具发动，我们就能短暂实现比肩「第二法」的奇迹。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_162.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_742ecb208bb33759","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_163.ogg","我们可以从平行世界汲取愿力，展开一道「对神性特攻」的固有结界。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/4/tohsakarin/chapterfate02_4_tohsakarin_163.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-4","transcript_source=game_text; match=fuzzy; confidence=0.945; review_required=true"
