"clip_id","source_id","audio_relpath","transcript","duration_s","sample_rate","channels","peak_dbfs","noise_floor_dbfs","snr_db","silence_ratio","clipping_ratio","voiced_ratio","f0_min_hz","f0_median_hz","f0_max_hz","audio_sha256","review_status","reviewer","review_notes"
"tohsakarin_d436052a2bce0b71","tohsakarin_d436052a2bce0b71","audio/processed/tohsakarin_d436052a2bce0b71.wav","我拒绝——这条路，我会亲自去开拓！","4.355042","48000","1","-1.000152","-84.16024","68.200542","0.427873","0.000014","0.462103","50","51.465112","575.573432","bd776240b618df4cdc118b933c0e8f7ef6ad8e40a769cfca308077d2614295af","pending","","auto_flags=excess_silence"
"tohsakarin_d45c6a3d39f8a62b","tohsakarin_d45c6a3d39f8a62b","audio/processed/tohsakarin_d45c6a3d39f8a62b.wav","就这样，我目送他迈向了属于魔术师的结局。","4.979","48000","1","-0.999854","-83.453796","69.018647","0.349036","0","0.344754","152.449702","194.306388","257.874062","31c138004e8fcfbb36930a23b284507ad462adaa7677c2aad81a55a85fa3ac99","pending","","auto_flags=none"
"tohsakarin_d5bc2c2bba2565d8","tohsakarin_d5bc2c2bba2565d8","audio/processed/tohsakarin_d5bc2c2bba2565d8.wav","汝为深缠助命徒之行者","2.941271","48000","1","-2.477595","-66.498474","52.471621","0.221014","0","0.59058","50","227.100886","379.736848","f766ef32c4edf298ef373e3021ee7dd69ee477c0a4659f382fc931ff254d2bf0","pending","","auto_flags=none"
"tohsakarin_d6bc866f1f240de9","tohsakarin_d6bc866f1f240de9","audio/processed/tohsakarin_d6bc866f1f240de9.wav","借助这片土地本身的愿力进行从者召唤，或许可以避开仪式原本的限制，就算不需要御主提供魔力支持，也可以令其单","11.940125","48000","1","-0.999854","-53.6884","38.444779","0.209821","0.000002","0.420536","128.937031","221.913894","348.220225","acaf90bf0d5f558fde0dd5afb73381a1674cc1fa9bc2d8d6c766e0282d781fb9","pending","","auto_flags=none"
"tohsakarin_d6e5d3492c4003d8","tohsakarin_d6e5d3492c4003d8","audio/processed/tohsakarin_d6e5d3492c4003d8.wav","和大家好好道过别了吗？","1.45","48000","1","-1.000152","-45.238602","33.896151","0.102941","0.000057","0.683824","180.250093","257.874062","366.801617","d7aa70c7a21cf33299593aa75afa834633f409e3da61a8c45f706bbb6d9da9ba","pending","","auto_flags=too_short"
"tohsakarin_d6f62b23b5b9effa","tohsakarin_d6f62b23b5b9effa","audio/processed/tohsakarin_d6f62b23b5b9effa.wav","大","2.345042","48000","1","-5.684196","-78.130547","57.116093","0.586364","0","0.131818","208.252431","219.364996","250.532888","239210ad45efee5096cc3cc915b677449fa208c2907f3adf0044cd66ede18003","pending","","auto_flags=excess_silence"
"tohsakarin_d7038d6ecd65a56b","tohsakarin_d7038d6ecd65a56b","audio/processed/tohsakarin_d7038d6ecd65a56b.wav","因为这么做很开心什么本质都是为享乐而生的守财奴如果明知有去却不去做不是很亏吗","8.561","48000","1","-0.999854","-90.771332","76.90777","0.286426","0.000032","0.5467","143.064593","323.029667","935.021799","1db9337a01087524e67f8be5ec795a6476909af02223698086a183f7ce430124","pending","","auto_flags=none"
"tohsakarin_d7528865259f9f96","tohsakarin_d7528865259f9f96","audio/processed/tohsakarin_d7528865259f9f96.wav","我们的天赋，注定生来就没有选择的权力。","3.92","48000","1","-1.000152","-87.858406","73.648602","0.255435","0","0.483696","139.796993","201.158588","291.130637","9eda0ff7f17db007ff12e128441e87a3fc36fc6e4a355ecce98387f1071e1e78","pending","","auto_flags=none"
"tohsakarin_d7e5aa80c9a4b7e3","tohsakarin_d7e5aa80c9a4b7e3","audio/processed/tohsakarin_d7e5aa80c9a4b7e3.wav","（…事已至此，清点一下魔力储备吧。）","7.930229","48000","1","-1.000152","-67.460236","50.291683","0.544355","0","0.616935","50","214.354693","274.790729","541ee1177bdc39d0b465fda319982eaceed2ce3e588bdd774b31b8d666eb9da0","pending","","auto_flags=excess_silence"
"tohsakarin_d7e62d8c913eabe9","tohsakarin_d7e62d8c913eabe9","audio/processed/tohsakarin_d7e62d8c913eabe9.wav","…肯定没问题的。","2.695","48000","1","-0.999854","-85.742821","71.733482","0.343874","0","0.351779","223.199429","296.21951","402.317176","9d3d0321e6f3408c4e14a5ac30c9e8dbded2cf6fbbe988fba902e97b14a2606b","pending","","auto_flags=none"
"tohsakarin_d830e29a81d81c81","tohsakarin_d830e29a81d81c81","audio/processed/tohsakarin_d830e29a81d81c81.wav","请放心：我，从踏上这条旅途时起，就已经做好准备了。","5.777","48000","1","-1.000152","-98.661865","84.016885","0.356089","0.000014","0.341328","155.114476","259.367911","373.213197","38a0b2be5fd89a37865fdd0a428c4b5ee44f960c457ca7d3710e1ae8ef43994c","pending","","auto_flags=excess_silence"
"tohsakarin_d90f519e3bbf55e3","tohsakarin_d90f519e3bbf55e3","audio/processed/tohsakarin_d90f519e3bbf55e3.wav","——开个玩笑啦。这么珍贵的礼物，谢谢你。","6.402","48000","1","-1.000152","-88.793831","72.346422","0.532446","0.000026","0.304493","50","210.672207","356.359487","4b8c707e81f8c633c0644918b5fd7aa200ba4e10ce6748125d5cde89c57f8ca8","pending","","auto_flags=excess_silence"
"tohsakarin_d975d99b7ef08035","tohsakarin_d975d99b7ef08035","audio/processed/tohsakarin_d975d99b7ef08035.wav","哼哼，终于用出这招了！","2.477","48000","1","-1.000152","-86.365822","73.823718","0.270386","0","0.39485","216.845374","303.163542","668.842567","06a66af33b7abb85d5ddf5bd3069479699d12aad2f029d9cc2ff661530708e51","pending","","auto_flags=none"
"tohsakarin_da11837565ea28c7","tohsakarin_da11837565ea28c7","audio/processed/tohsakarin_da11837565ea28c7.wav","话是这么说…但实在漫天要价，我还从来没用过这个必杀技呢。","5.592","48000","1","-1.000152","-92.508385","77.740697","0.28","0.000011","0.544762","154.221083","228.416468","411.720895","98fab583af625add87a1b4ec9b1bdf07fde42acabd535fca9ec881b9015db82c","pending","","auto_flags=none"
"tohsakarin_dad270db0e89007d","tohsakarin_dad270db0e89007d","audio/processed/tohsakarin_dad270db0e89007d.wav","他现在可是我的从者哦奉劝你别动什么歪脑筋","3.82","48000","1","-1.000152","-82.029243","69.151275","0.158774","0.000016","0.643454","159.659677","279.593987","467.510899","a85b196f05aec3ac8d5c8f39ade04c2b615d5dc8883215c4f4c364994165fcad","pending","","auto_flags=none"
"tohsakarin_db1213453d3afd75","tohsakarin_db1213453d3afd75","audio/processed/tohsakarin_db1213453d3afd75.wav","不对…快躲开，{NICKNAME}…！","0.971187","48000","1","-1.000152","-79.828667","67.510658","0.271739","0.000043","0.456522","326.783091","464.825989","649.801917","f861a941a7ffdbb3aebeccfbc4b76281b46eff7e02df2b044e5186f6de185e9a","pending","","auto_flags=too_short"
"tohsakarin_db3c968eceec8fd5","tohsakarin_db3c968eceec8fd5","audio/processed/tohsakarin_db3c968eceec8fd5.wav","果将全人类的愿望强加于一身，最后一定会燃烧殆尽…谢谢你，{NICKNAME}，能够陪他一路走到最后。","9.99","48000","1","-1.000152","-93.113876","78.381036","0.388474","0","0.436499","50","202.323888","1099.162918","97943e1d523a6efe6bd34f76de57c3ca33066d87693a1ec65f3cbbad738ebf1f","pending","","auto_flags=excess_silence"
"tohsakarin_dbb69215333bcd31","tohsakarin_dbb69215333bcd31","audio/processed/tohsakarin_dbb69215333bcd31.wav","呃倒是些说吉利也不吉利的话","3.562","48000","1","-2.018891","-84.703316","70.316027","0.329341","0","0.416168","164.338063","228.416468","1013.775759","429787517492b201b496371b293bdf70274505b333531c81675c8d4df41a1c0c","pending","","auto_flags=none"
"tohsakarin_dc2faaa0793f8f4f","tohsakarin_dc2faaa0793f8f4f","audio/processed/tohsakarin_dc2faaa0793f8f4f.wav","如果我出生在这片银河嗯果然还是最想被纯美批示啊呃什么他早就失踪了嗯","12.137","48000","1","-1.000152","-83.634926","69.206032","0.401582","0","0.537786","50","198.848085","492.457765","25d3f9df957c2fb85bbfd298c3867a86eab1a25dc3a3d31f675816a6f4145b36","pending","","auto_flags=excess_silence"
"tohsakarin_dc9bc96eefa8b478","tohsakarin_dc9bc96eefa8b478","audio/processed/tohsakarin_dc9bc96eefa8b478.wav","匹诺康尼之父的遗物，还受到过「同谐」洗礼……","3.7","48000","1","-1.000152","-89.339005","75.043246","0.195965","0","0.524496","147.256706","268.514501","360.500185","18d97e8e1b6c33f2bd638ae2789407f540137dea86352a81f5e460d2a239ed33","pending","","auto_flags=none"
"tohsakarin_dcddcb69b707c393","tohsakarin_dcddcb69b707c393","audio/processed/tohsakarin_dcddcb69b707c393.wav","是精神操控…可火花为什么不让它们把财宝交到自己手里？","5.109","48000","1","-1.000152","-87.535614","73.287045","0.250522","0.000012","0.455115","160.584576","248.372598","404.647776","214d9e990cfb7d2c7a3ac2f8d0ae91be1c7344c5be40fcee6c85f5d8c6f7e59f","pending","","auto_flags=none"
"tohsakarin_dcf338455878b128","tohsakarin_dcf338455878b128","audio/processed/tohsakarin_dcf338455878b128.wav","可是，我们真的能用弑杀泰坦的方法，对付美索不达米亚的神明吗……","5.98","48000","1","-0.999854","-73.154678","59.573092","0.231729","0","0.531194","144.726924","221.274829","354.307008","87911025f0b01dd8f2a6361cfccdac90d2071143f9e3928712174f886184ee85","pending","","auto_flags=none"
"tohsakarin_ddca17c1af90003c","tohsakarin_ddca17c1af90003c","audio/processed/tohsakarin_ddca17c1af90003c.wav","要说要挑剑能代表开拓还有你的礼物他一定是最优解","4.75","48000","1","-1.000152","-79.013374","66.273095","0.199552","0","0.585202","156.013045","292.817139","454.201772","4cabe71c1e974fffea9e4a8668baf20f5d812fdc61a5eb55c9624186b3aca7f0","pending","","auto_flags=none"
"tohsakarin_ddfbd5809a5877aa","tohsakarin_ddfbd5809a5877aa","audio/processed/tohsakarin_ddfbd5809a5877aa.wav","能直接招来星际舰队、甚至「巡猎」光矢的信物吗？难以想象。","5.707","48000","1","-1.678829","-89.900475","75.04711","0.248134","0","0.505597","180.250093","286.129186","509.824251","2013595e95e8001634164d776b02b47defedcd3d8daa13c964dcec5aa7fca25f","pending","","auto_flags=none"
"tohsakarin_de07b77b6189c18d","tohsakarin_de07b77b6189c18d","audio/processed/tohsakarin_de07b77b6189c18d.wav","彻底失控了吗…只能开战了！","4.007","48000","1","-1.000152","-91.276443","74.323208","0.441489","0","0.234043","179.211928","244.814793","379.736848","f36406e29d688f0e5e64fcd766fe5ea55e4ff4e96716f44fefc2da8ad4d96948","pending","","auto_flags=excess_silence"
"tohsakarin_de673ae8a798c545","tohsakarin_de673ae8a798c545","audio/processed/tohsakarin_de673ae8a798c545.wav","接下来恐怕就是动真格了——让我们一起优雅从容地面对吧。","6.326","48000","1","-1.000152","-93.457626","78.814709","0.33165","0.000007","0.385522","176.133175","249.089924","446.398857","3a34894bf9b8813f8adf4ef1e8633ae383a542df2a5c5efcfe78dd7e8838206c","pending","","auto_flags=none"
"tohsakarin_dea16f87134f4fe1","tohsakarin_dea16f87134f4fe1","audio/processed/tohsakarin_dea16f87134f4fe1.wav","是啊，漫天要价。我还从来没用过这个必杀技呢。","4.642","48000","1","-1.000152","-85.914383","70.60421","0.275229","0.000022","0.458716","163.391545","236.471557","448.984819","7f297bc7bb0bfc354c191f763ffed90fae44237f7feaee128f3c9e1e043aaacf","pending","","auto_flags=none"
"tohsakarin_df4c51e2ac580a41","tohsakarin_df4c51e2ac580a41","audio/processed/tohsakarin_df4c51e2ac580a41.wav","…不管了！既然大家都不客气，那我也用令咒迎接你们！","4.393","48000","1","-0.999854","-90.948166","75.937988","0.32767","0.000009","0.458738","194.306388","250.532888","973.602811","db3e6942fdbc74a0ccf968308bce5d0bb44435c2f815f2bc9ec40bfac21d87f9","pending","","auto_flags=none"
"tohsakarin_e071d968faf05285","tohsakarin_e071d968faf05285","audio/processed/tohsakarin_e071d968faf05285.wav","嗯我当然记得了于是我们和线人不死徒取得了联系虽然看起来不靠谱但他带来了一颗重磅炸弹","9.616","48000","1","-0.999854","-89.965233","74.562798","0.331486","0.00003","0.465632","156.013045","250.532888","1099.162918","d5affad26f478e9b8eb5bb4369cf2c0713c9944a6d934f92273f6c1e4f2259a8","pending","","auto_flags=none"
"tohsakarin_e0ee5f84ed330bc1","tohsakarin_e0ee5f84ed330bc1","audio/processed/tohsakarin_e0ee5f84ed330bc1.wav","虽然现在的我还无法完全认同这个观点…但，曾有一个人这样对我说过。","8.365708","48000","1","-1.000152","-68.681549","53.681752","0.429299","0.000025","0.749045","50","159.659677","317.48021","6faa7837a495607b42abcca780332cb469783288fcd95c49c994e8ef0e111b5a","pending","","auto_flags=excess_silence"
"tohsakarin_e122ed5dd73b1f1f","tohsakarin_e122ed5dd73b1f1f","audio/processed/tohsakarin_e122ed5dd73b1f1f.wav","这知道了这不是苦中作乐吗","3.544","48000","1","-1.000152","-90.688133","74.246813","0.261261","0.000018","0.399399","186.606598","270.069989","428.709385","8fefdec4277e09c9f75b9d94cdf59a8ee74d65f8ecc4d877a03f7900a76b3d7e","pending","","auto_flags=none"
"tohsakarin_e2d8f59446111650","tohsakarin_e2d8f59446111650","audio/processed/tohsakarin_e2d8f59446111650.wav","你是谁长得和我一样巴扯又为什么会站在你那边","4.815","48000","1","-1.000152","-93.936218","78.89494","0.358407","0.000013","0.415929","179.211928","291.130637","672.717132","5f807677be0917776596ab47dd10a75b6884694a33372376ce84f354e87acc73","pending","","auto_flags=excess_silence"
"tohsakarin_e2f9e2f1a33644aa","tohsakarin_e2f9e2f1a33644aa","audio/processed/tohsakarin_e2f9e2f1a33644aa.wav","对此，久违挚友的见证之人高举权杖，宣告：","6.229458","48000","1","-1.000152","-76.059792","60.475347","0.37094","0.000007","0.565812","50","183.400809","326.783091","275504cc4eb7a7f77cc487ee08ea315d361029470bfc7fa01caa31c8a444834a","pending","","auto_flags=excess_silence"
"tohsakarin_e3535f0916ed212a","tohsakarin_e3535f0916ed212a","audio/processed/tohsakarin_e3535f0916ed212a.wav","不过，{NICKNAME}，如果我说要以我们两人的名义，把它送给两位…你会介意吗？","5.94","48000","1","-1.000152","-85.430099","71.596357","0.303411","0.000039","0.597846","152.449702","236.471557","358.423857","41e5dc9ae93d295475cb6412de38ba31ecb7d3e8ef0dd79570da30e1859cf13b","pending","","auto_flags=none"
"tohsakarin_e3e9fa9fe2ca6c47","tohsakarin_e3e9fa9fe2ca6c47","audio/processed/tohsakarin_e3e9fa9fe2ca6c47.wav","忠实尽到了监护的义务。他教会我保护自己。虽然变卖家产让学习生活压力倍增，但他至少能让我衣食无忧，这就","11.735","48000","1","-1.000152","-93.231133","78.57323","0.316985","0.000002","0.457766","143.893358","218.101547","381.936642","14dbb52ea7f7fc5837f51ad75e3ad4e807345a7c6825fb96ab1bddda8db3248f","pending","","auto_flags=none"
"tohsakarin_e4096f155bd9112f","tohsakarin_e4096f155bd9112f","audio/processed/tohsakarin_e4096f155bd9112f.wav","所以——只要声音传不到耳朵里，这道结界就不攻自破！","5.579","48000","1","-1.000152","-90.064835","74.633828","0.23855","0","0.532443","147.256706","237.841423","462.141079","44989167ebd5963aeb88eb5e6b1bc69927eea05ab4e63c1a03d0ea4084ef6b5b","pending","","auto_flags=none"
"tohsakarin_e4196cd90fb776bb","tohsakarin_e4196cd90fb776bb","audio/processed/tohsakarin_e4196cd90fb776bb.wav","记好了哦？我的名字，也不是说给随便什么人都可以的——","4.100625","48000","1","-1.000152","-82.566193","69.143002","0.205195","0.000127","0.631169","154.221083","254.912125","503.96842","4cbfd8e566357f746eddb89a54d852892f59d5ce9fda8ca00bdb8996bbc0b26f","pending","","auto_flags=none"
"tohsakarin_e443030caa40681a","tohsakarin_e443030caa40681a","audio/processed/tohsakarin_e443030caa40681a.wav","即便我一直都在把大家推离身边，我还是会坚持走下去，尽全力把大家拥入怀中。","7.092896","48000","1","-0.999854","-69.465462","54.985518","0.234586","0.000041","0.699248","50","224.49241","364.688995","6020c1e7479391fbcb6b75dc76f12ab7048b7997737a774959228249a05ab578","pending","","auto_flags=none"
"tohsakarin_e4c28ef9c086a352","tohsakarin_e4c28ef9c086a352","audio/processed/tohsakarin_e4c28ef9c086a352.wav","<color=#dbc291ff>「生命的跃动」</color>——这就是这片银河赠给我的、最后的答案。","5.783","48000","1","-1.000152","-86.962479","72.873887","0.364641","0","0.488029","50","220.635764","340.266864","9332a3452a87461db2c7df548506424de20ad07f61c95e7bba8e820c37d615a8","pending","","auto_flags=excess_silence"
"tohsakarin_e4e294149966f090","tohsakarin_e4e294149966f090","audio/processed/tohsakarin_e4e294149966f090.wav","还真会说话不过放心我不喜欢阶级分明的关系","5.261","48000","1","-1.000152","-86.151299","71.675615","0.327935","0.00004","0.423077","147.256706","254.912125","521.740828","e63eefff627dc5279d784123c6ea67d70ae485e3960fd33049f60187cd90e303","pending","","auto_flags=none"
"tohsakarin_e503db141b1f03f7","tohsakarin_e503db141b1f03f7","audio/processed/tohsakarin_e503db141b1f03f7.wav","我总觉得朽叶女士身上藏着什么大秘密结果到圣杯战争结束了都没揭释哎也是动画里的关键角色总不能在番外篇透底呀","13.861","48000","1","-1.000152","-84.386398","69.354195","0.273846","0.000015","0.497692","50","250.532888","509.824251","f0a931bfe5a6a0d31b14fe5c9ff672935d6644cb4865776be9505a4b79889620","pending","","auto_flags=none"
"tohsakarin_e56b090d3285eca8","tohsakarin_e56b090d3285eca8","audio/processed/tohsakarin_e56b090d3285eca8.wav","就是这里。希望他们还没走远……","3.041","48000","1","-1.000152","-240","225.416899","0.437063","0","0.328671","154.221083","204.674778","375.375199","e2c12502dbfdd8912ce8d11c0558112f1a69822f7913385669135fc8c400709c","pending","","auto_flags=excess_silence"
"tohsakarin_e5ebb30b6b074d24","tohsakarin_e5ebb30b6b074d24","audio/processed/tohsakarin_e5ebb30b6b074d24.wav","它比世上全部财富加起来都要珍贵千千万万倍。哭泣、欢笑、愤怒、憎恶……","8.852","48000","1","-0.999854","-76.325516","60.854928","0.342169","0.000005","0.561446","50","213.737396","1080.279957","ca7380725ed3ace6404d9decbb15cd71e8e90117c703c1a5cfcdf7595bee94f6","pending","","auto_flags=none"
"tohsakarin_e6378762bf6261c3","tohsakarin_e6378762bf6261c3","audio/processed/tohsakarin_e6378762bf6261c3.wav","因此身为御主我在此向你我的从者正式提出请求无论如何接下来的七天内还请尽可能协助我离开这个世界","13.283","48000","1","-1.000152","-96.205322","81.151928","0.374799","0.000002","0.312199","143.064593","225.792881","990.621088","83a7c169a977fe2843647c8a1a1189da2a3a3fde0c9e95f2cc108519eb39eca1","pending","","auto_flags=excess_silence"
"tohsakarin_e684a1b6da41f210","tohsakarin_e684a1b6da41f210","audio/processed/tohsakarin_e684a1b6da41f210.wav","…现在，该聊聊如何对抗伊什塔尔了。","2.863083","48000","1","-1.000152","-74.220474","60.735037","0.219331","0.000015","0.501859","219.364996","281.213658","1092.832205","e96d55f41a1559e00247631a04fb882d7d3c39ffed06e655d7b0a36e743b811f","pending","","auto_flags=none"
"tohsakarin_e68e34657bde121c","tohsakarin_e68e34657bde121c","audio/processed/tohsakarin_e68e34657bde121c.wav","啊两位莫非对基凯很感兴趣","2.928","48000","1","-1.000152","-65.133049","51.130416","0.170909","0","0.469091","213.1201","304.899405","546.416103","83d8f451a9e948fcb5e6adfac259cc90e5967dbb25677b4e1038d110bce4bb15","pending","","auto_flags=none"
"tohsakarin_e6911dd176376a87","tohsakarin_e6911dd176376a87","audio/processed/tohsakarin_e6911dd176376a87.wav","不愧是天才许多魔术师当然也明白却还是像不懂放弃的傻瓜一样夜以继日的追求一代又一代","10.293167","48000","1","-1.000152","-63.367275","48.848791","0.299482","0.000016","0.420725","50","233.75545","1092.832205","dc3860903924e3de40dc71cb30b1bc32585befe16f362111b3169648f8167462","pending","","auto_flags=none"
"tohsakarin_e6d638fceab78d8e","tohsakarin_e6d638fceab78d8e","audio/processed/tohsakarin_e6d638fceab78d8e.wav","做好心理准备哦？","1.073","48000","1","-1.000152","-50.26199","37.568192","0.108911","0","0.712871","178.179744","236.475502","336.358566","ed6cc900aaa1e5a7a4f191b455ab4e75dae9fde1080606bbf4e05f1538bbe2a3","pending","","auto_flags=too_short"
"tohsakarin_e6ec5a43086d62ff","tohsakarin_e6ec5a43086d62ff","audio/processed/tohsakarin_e6ec5a43086d62ff.wav","奇机为银与铁","1.783208","48000","1","-1.602306","-49.597549","35.775987","0.130952","0","0.494048","215.596437","241.998818","271.634489","dfd862b351da7ec16e1b8faaf230f80b4b5c04be7728c3f6fc60f34f7d15d135","pending","","auto_flags=too_short"
"tohsakarin_e734d32672117094","tohsakarin_e734d32672117094","audio/processed/tohsakarin_e734d32672117094.wav","圣杯里的魔力嘛，确实一滴都不剩了……","4.286","48000","1","-0.999854","-72.534836","56.92814","0.179104","0.00001","0.475124","50","203.495938","371.063647","6ea805497d9efb2ef8214358d251cc54c1a2c1272099810629f83eedb08b5cc5","pending","","auto_flags=none"
"tohsakarin_e74d1133eb543cdc","tohsakarin_e74d1133eb543cdc","audio/processed/tohsakarin_e74d1133eb543cdc.wav","怪不得以新手而言他对魔术的了解未免太深还总找借口玩消失偷偷派旁白暗中观察我们","9.416","48000","1","-1.000152","-93.290588","78.685831","0.297848","0.000007","0.450736","139.796993","221.274829","388.612776","71520b638e216e76ad694075c378cda628df7c103fa1a453f56472cb043d176d","pending","","auto_flags=none"
"tohsakarin_e775a78d85dd7ae8","tohsakarin_e775a78d85dd7ae8","audio/processed/tohsakarin_e775a78d85dd7ae8.wav","啊？！真、真的吗？","1.636688","48000","1","-1.000152","-93.291397","79.155592","0.435065","0.000089","0.207792","379.736848","468.880675","512.777633","722f98f6ee94fc2919e14664ce85be59c3d6d03ae3521b60afa4954242c153e4","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_e7ba09e320b7b5a1","tohsakarin_e7ba09e320b7b5a1","audio/processed/tohsakarin_e7ba09e320b7b5a1.wav","嗯？理由很简单呀。","2.22","48000","1","-1.000152","-92.36721","79.773334","0.521531","0","0.416268","220.635764","289.453847","962.420029","eba7036788a08bae9c00761124a40de9975ae1c4ae1fce5ef6dce5f62edc0152","pending","","auto_flags=excess_silence"
"tohsakarin_e8002d0e95399930","tohsakarin_e8002d0e95399930","audio/processed/tohsakarin_e8002d0e95399930.wav","我望着父亲。记忆中从未开过玩笑的他，正抚摸着我的头。","5.369","48000","1","-0.999854","-82.365761","68.103813","0.27381","0.000008","0.454365","132.715174","218.101547","661.160255","d396444a03841aad58365672496464d5c308e0e7904cef8dc20b44eaa439b511","pending","","auto_flags=none"
"tohsakarin_e81601607a8800ff","tohsakarin_e81601607a8800ff","audio/processed/tohsakarin_e81601607a8800ff.wav","<size=28>挥霍的感觉真是太——爽——啦——！</size>","4.971","48000","1","-1.000152","-55.672802","42.38964","0.147752","0.000004","0.685225","247.655272","443.827789","772.749063","09cee590afe650f12ca2b98a47d4c887ce692f44125280a83069207e7a18042d","pending","","auto_flags=none"
"tohsakarin_e837eb0647097dd5","tohsakarin_e837eb0647097dd5","audio/processed/tohsakarin_e837eb0647097dd5.wav","谢谢你","1.829","48000","1","-1.9702","-92.883453","77.676035","0.581395","0","0.168605","144.726924","173.107312","284.481204","9197f6e644d595ef79c780c21ac44a4bca9075015a149114ed5142caf0fd7f76","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_e876fd4595d63afe","tohsakarin_e876fd4595d63afe","audio/processed/tohsakarin_e876fd4595d63afe.wav","呃哎还真是小叶女士的风格","3.961","48000","1","-1.000152","-87.957977","72.389844","0.298387","0.000011","0.325269","158.740105","243.400703","336.358566","b5ef50fd1b2192ef2d1b24b15ba8158965e024513e9301d31473beacaf3ca547","pending","","auto_flags=none"
"tohsakarin_e8f8ad5c494ff944","tohsakarin_e8f8ad5c494ff944","audio/processed/tohsakarin_e8f8ad5c494ff944.wav","源头是这里，但…这两位怎么看都不像财宝啊？","6.029","48000","1","-1.000152","-85.472618","71.325605","0.250883","0.000021","0.501767","154.221083","303.143313","1099.162918","36b1698a36edf1c3deba0077a49fe9fb3a79a094ba084d36cafd2ba6ff32e35d","pending","","auto_flags=none"
"tohsakarin_e90369fe27c24651","tohsakarin_e90369fe27c24651","audio/processed/tohsakarin_e90369fe27c24651.wav","接下来","0.684","48000","1","-2.223617","-76.776459","62.597149","0.184615","0","0","","","","15da1f9c89a190c88a579e2b7c4e2bf5bd83215e20bff327741308c1b5976991","pending","","auto_flags=too_short|pitch_unresolved"
"tohsakarin_e917b52fc6b87c68","tohsakarin_e917b52fc6b87c68","audio/processed/tohsakarin_e917b52fc6b87c68.wav","我才没那么丢三落四。","1.45625","48000","1","-1.000152","-27.25639","13.262365","0.072993","0","0.781022","182.344498","332.495158","867.381496","37468d7adcb1301567f6f3c0acbcf89ef87e57c8474fb2555bf570c01272ff85","pending","","auto_flags=too_short|low_snr_proxy"
"tohsakarin_ea819bc5e92dc83e","tohsakarin_ea819bc5e92dc83e","audio/processed/tohsakarin_ea819bc5e92dc83e.wav","原来，仪式启动时，圣杯中的愿力不知怎地，全部化作财宝，从天而降……","5.57","48000","1","-1.000152","-73.142754","58.900313","0.179732","0.000019","0.558317","174.110113","260.870414","409.349557","e669a001c5f5574a49b4e125812443c183905673d61a0decd21be8eb673aa5e2","pending","","auto_flags=none"
"tohsakarin_ea9b581aad5c66f6","tohsakarin_ea9b581aad5c66f6","audio/processed/tohsakarin_ea9b581aad5c66f6.wav","（等等…在这里是不是得改下台词…？）","4.094771","48000","1","-1.000152","-59.644173","43.559238","0.382812","0","0.361979","203.495938","240.605007","1099.162918","51b40208223dd3b2cfe192e9ec1750dbf73aa07a841f3036ae7118f22b362585","pending","","auto_flags=excess_silence"
"tohsakarin_eac773746cc788fd","tohsakarin_eac773746cc788fd","audio/processed/tohsakarin_eac773746cc788fd.wav","让我们一起优雅从容的面对吧就算我们都深受各自神明青睐自己的人生也还是要亲手开拓对吧","9.334","48000","1","-1.000152","-93.1754","78.82325","0.28653","0.000004","0.439498","157.825829","291.130637","467.510899","494298e0a2a4d2ee79f60df24841cd3969d984b13b30fbe30f8303605406bd99","pending","","auto_flags=none"
"tohsakarin_ead033f5ecbfbde2","tohsakarin_ead033f5ecbfbde2","audio/processed/tohsakarin_ead033f5ecbfbde2.wav","惭的家伙，口口声声说自己能瞬间结束圣杯战争，结果夹着尾巴跑了…看来是和我一样，也在虚张声势呢。","10.508","48000","1","-1.000152","-83.468994","68.927588","0.255578","0.000002","0.489858","148.967746","273.208051","1099.162918","5279e56a7e9281123ddbce0214ad44645709aac5eb007cdd6feac4d3f356202b","pending","","auto_flags=none"
"tohsakarin_eb1e20772943393e","tohsakarin_eb1e20772943393e","audio/processed/tohsakarin_eb1e20772943393e.wav","但，很可惜…圣杯已经没办法实现愿望了，至少这场圣杯战争不行。","6.875","48000","1","-1.535304","-82.131691","68.313271","0.299225","0","0.443411","50","211.892619","340.266864","bfb0cd4a99908ca154ba7b54321740085235fcfde08441b13f18516484f50c57","pending","","auto_flags=none"
"tohsakarin_eb795c7c9ef31e1c","tohsakarin_eb795c7c9ef31e1c","audio/processed/tohsakarin_eb795c7c9ef31e1c.wav","一定要抽到最完美的卡！","1.654833","48000","1","-0.999854","-37.876007","23.565266","0.057692","0.000076","0.589744","171.119005","231.739828","486.801405","16f019e5a98e9fffe7f7d893bf04843115f753a875c581baf9f81f9effb038b2","pending","","auto_flags=too_short"
